dispnum,ccode1,ccode2,year,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,midongoing,midonset,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,version
257,255,345,1918,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,350,1917,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,350,1918,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,360,1916,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,360,1917,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,365,1914,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,365,1915,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,365,1916,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,365,1917,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,740,1914,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,740,1915,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,740,1916,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,740,1917,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,255,740,1918,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,325,1915,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,325,1916,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,325,1917,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,325,1918,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,345,1914,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,345,1915,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,345,1916,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,345,1917,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,345,1918,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,350,1917,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,350,1918,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,360,1916,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,360,1917,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,365,1914,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,365,1915,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,365,1916,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,365,1917,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,740,1914,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,740,1915,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,740,1916,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,740,1917,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,300,740,1918,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,355,1915,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,355,1916,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,355,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,355,1918,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,640,1915,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,640,1916,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,640,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,325,640,1918,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,355,1915,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,355,1916,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,355,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,355,1918,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,640,1914,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,640,1915,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,640,1916,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,640,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,345,640,1918,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,350,355,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,350,355,1918,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,350,640,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,350,640,1918,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,360,1916,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,360,1917,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,365,1915,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,365,1916,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,365,1917,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,740,1915,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,740,1916,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,740,1917,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,355,740,1918,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,360,640,1916,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,360,640,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,365,640,1914,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,365,640,1915,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,365,640,1916,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,365,640,1917,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,640,740,1914,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,1,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,640,740,1915,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,640,740,1916,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,640,740,1917,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
257,640,740,1918,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1572,1572,2,2,6,-9,7,11,gml-2.0
258,2,220,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,230,1941,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,230,1942,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,230,1943,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,230,1944,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,255,1941,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,255,1942,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,255,1943,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,255,1944,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,255,1945,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,310,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,310,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,310,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,310,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,310,1945,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,325,1941,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,325,1942,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,325,1943,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,355,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,355,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,355,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,355,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,360,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,360,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,360,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,360,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,375,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,375,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,375,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,375,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,740,1941,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,740,1942,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,740,1943,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,740,1944,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,2,740,1945,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,220,1940,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,220,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,230,1941,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,230,1942,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,230,1943,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,230,1944,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1939,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1940,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1941,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1942,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1943,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1944,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,255,1945,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,310,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,310,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,310,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,310,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,310,1945,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,325,1940,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,325,1941,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,325,1942,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,325,1943,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,355,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,355,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,355,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,355,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,360,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,360,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,360,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,360,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,365,1939,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,375,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,375,1942,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,375,1943,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,375,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,740,1941,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,740,1942,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,740,1943,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,740,1944,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,20,740,1945,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,230,1944,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,255,1944,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,255,1945,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,310,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,310,1945,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,355,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,360,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,375,1944,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,740,1944,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,140,740,1945,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,200,220,1940,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,200,220,1941,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,200,230,1941,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,1,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
258,200,230,1942,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,16,5,4,0,0,1,0,20,5,2334,2334,1,2,6,-9,3,8,gml-2.0
